realization,protocol,d_collected,F_cond,P_success,Y_weighted
245,matched,5,0.9977766854077788,0.25055706718365295,0.24999999999999936
245,matched,6,0.9996749852914882,0.2500812800943535,0.24999999999999936
245,matched,7,0.9999999999999996,0.24999999999999933,0.24999999999999922
246,matched,1,0.5687663743540932,0.4395477849475655,0.2499999999999995
246,matched,2,0.841997004626528,0.2969131702682104,0.24999999999999947
246,matched,3,0.9563429230013841,0.26141250589840737,0.24999999999999947
246,matched,4,0.9884284725695164,0.25292674881177796,0.24999999999999942
246,matched,5,0.9973647504756784,0.25066055310333113,0.2499999999999994
246,matched,6,0.9995942199489002,0.2501014861938472,0.24999999999999933
246,matched,7,0.9999999999999996,0.24999999999999936,0.24999999999999925
247,matched,1,0.5685462641815755,0.4397179539291767,0.24999999999999953
247,matched,2,0.8445853690261109,0.29600323326494965,0.2499999999999995
247,matched,3,0.9525643262153234,0.2624494673165915,0.24999999999999953
247,matched,4,0.9857669617704463,0.2536096356394387,0.24999999999999942
247,matched,5,0.9953360122915177,0.2511714606049826,0.2499999999999994
247,matched,6,0.999274987725116,0.25018138457476347,0.2499999999999993
247,matched,7,1.0,0.24999999999999942,0.24999999999999942
248,matched,1,0.567992251305961,0.44014684958322065,0.24999999999999967
248,matched,2,0.8412329186894909,0.29718285441023923,0.24999999999999958
248,matched,3,0.9556010922975218,0.26161543976360724,0.24999999999999958
248,matched,4,0.9866840283442264,0.253373919936182,0.24999999999999958
248,matched,5,0.9969856431290351,0.25075586767265323,0.24999999999999942
248,matched,6,0.999668796304935,0.2500828283568234,0.2499999999999993
248,matched,7,0.9999999999999996,0.24999999999999944,0.24999999999999933
249,matched,1,0.5740894730093484,0.4354721898827233,0.24999999999999953
249,matched,2,0.8469065747302522,0.29519194614781075,0.24999999999999947
249,matched,3,0.9574549334661407,0.2611088953241478,0.24999999999999947
249,matched,4,0.988029398617349,0.25302890819832907,0.24999999999999947
249,matched,5,0.9967342580409321,0.2508191104932734,0.2499999999999994
249,matched,6,0.999747212597554,0.2500632128300179,0.2499999999999993
249,matched,7,0.9999999999999996,0.24999999999999936,0.24999999999999925
250,matched,1,0.5736531312624766,0.43580342610491435,0.24999999999999947
250,matched,2,0.842019643383668,0.29690518738419314,0.24999999999999942
250,matched,3,0.9554841532451617,0.261647458150835,0.24999999999999947
250,matched,4,0.9866778417932891,0.25337550861142666,0.2499999999999994
250,matched,5,0.9956570923033419,0.2510904627030298,0.2499999999999994
250,matched,6,0.9984134967449602,0.2503972560617944,0.24999999999999933
250,matched,7,0.9999999999999996,0.24999999999999936,0.24999999999999925
251,matched,1,0.5735258707845456,0.43590012715209525,0.24999999999999958
251,matched,2,0.8427944963109142,0.2966322170995434,0.24999999999999942
251,matched,3,0.952630044349503,0.2624313619782066,0.24999999999999944
251,matched,4,0.9874358081515633,0.2531810148428671,0.24999999999999942
251,matched,5,0.9972142205208572,0.25069839043151765,0.2499999999999994
251,matched,6,0.999133634602806,0.25021677915926027,0.24999999999999936
251,matched,7,0.9999999999999996,0.24999999999999933,0.24999999999999922
252,matched,1,0.568778562628866,0.4395383659407136,0.24999999999999958
252,matched,2,0.8418497578186059,0.29696510295114587,0.24999999999999953
252,matched,3,0.9544935155079759,0.26191901352724317,0.24999999999999942
252,matched,4,0.9888987398499343,0.25280647039547954,0.24999999999999944
252,matched,5,0.9977871334625715,0.2505544435439217,0.24999999999999933
252,matched,6,0.99954253936764,0.250114417499591,0.2499999999999993
252,matched,7,0.9999999999999996,0.24999999999999933,0.24999999999999922
253,matched,1,0.5738933260464865,0.43562102685917825,0.2499999999999996
253,matched,2,0.8445771421696795,0.2960061165730357,0.2499999999999995
253,matched,3,0.9547233503202855,0.26185596059437616,0.24999999999999947
253,matched,4,0.9887632558965711,0.2528411108615777,0.24999999999999944
253,matched,5,0.9974084075846534,0.25064958155446576,0.24999999999999942
253,matched,6,0.9995222892273186,0.2501194847723326,0.2499999999999993
253,matched,7,0.9999999999999996,0.24999999999999933,0.24999999999999922
254,matched,1,0.5668497752979018,0.44103395801579826,0.2499999999999995
254,matched,2,0.8381504646779794,0.2982757995559311,0.24999999999999947
254,matched,3,0.9539102143608496,0.2620791728994195,0.24999999999999942
254,matched,4,0.9872904077234194,0.25321830136734674,0.24999999999999944
254,matched,5,0.9972678943801854,0.25068489761758295,0.2499999999999993
254,matched,6,0.9991734788483532,0.25020680121348815,0.2499999999999993
254,matched,7,0.9999999999999996,0.24999999999999933,0.24999999999999922
255,matched,1,0.5728118650581009,0.43644347341625295,0.24999999999999953
255,matched,2,0.8389477439063979,0.29799233839752987,0.24999999999999956
255,matched,3,0.9522032250611631,0.2625489952356979,0.2499999999999995
255,matched,4,0.9862383262767239,0.2534884249974414,0.24999999999999947
255,matched,5,0.9971627577736353,0.2507113287686097,0.2499999999999994
255,matched,6,0.9993405041775315,0.25016498276105825,0.24999999999999944
255,matched,7,0.9999999999999996,0.24999999999999936,0.24999999999999925
0,mismatched,1,0.2478084142513719,0.25030013683761987,0.062026479996631974
0,mismatched,2,0.24029014243484897,0.0618584322816379,0.01486397150375123
0,mismatched,3,0.23895755641851393,0.015662933760201836,0.003742776377682877
0,mismatched,4,0.2818665152815376,0.0035410821744132222,0.000998112492827425
0,mismatched,5,0.2566526894859169,0.0007732430498226306,0.00019845490836327098
0,mismatched,6,0.17631680083207096,0.00020019190009456925,3.5297195377168014e-05
0,mismatched,7,0.6878176432965264,2.6921631777659615e-05,1.851717332300671e-05
1,mismatched,1,0.25027577130269557,0.2518081188920136,0.06302147117597957
1,mismatched,2,0.24324908669936118,0.06414572424686157,0.015603388838718146
1,mismatched,3,0.2622877947946306,0.015853521364660526,0.004158185158466372
1,mismatched,4,0.25566817381218826,0.003978269139309261,0.0010171168057805846
1,mismatched,5,0.20980923852183403,0.001103769971777474,0.00023158113728189805
1,mismatched,6,0.25313232358296556,0.00029763619670232434,7.534134205365596e-05
1,mismatched,7,0.18975934642498696,0.00014409950754316368,2.734422837155322e-05
2,mismatched,1,0.2517267800562768,0.25061338049662996,0.06308609931143518
2,mismatched,2,0.25063743830001406,0.061769848537049844,0.015481836601506043
2,mismatched,3,0.24650391258531223,0.01631946758832515,0.004022812611831339
2,mismatched,4,0.2403694874695671,0.004204857502750828,0.0010107194428187803
2,mismatched,5,0.22342350214216755,0.0011106273306898732,0.0002481402477975387
2,mismatched,6,0.32520594720178003,0.0003106025723963197,0.0001010098037594546
2,mismatched,7,0.6718552617691348,3.0370441728431762e-05,2.0404541077499777e-05
3,mismatched,1,0.25175215287622554,0.25168952489459717,0.0633633797486092
3,mismatched,2,0.24405703678637314,0.06253529927616666,0.01526217983589026
3,mismatched,3,0.2389290481323435,0.014977760156056721,0.003578621977241173
3,mismatched,4,0.28432233771366744,0.003888954423460446,0.0011057166129401818
3,mismatched,5,0.3527218764088591,0.0011127813177219418,0.00039250231441960616
3,mismatched,6,0.42929768947228,0.00015761806939237435,6.76650730092278e-05
3,mismatched,7,0.34360778423215776,3.7926699729680566e-05,1.3031909257353916e-05
4,mismatched,1,0.24947842554710425,0.25387113392705707,0.06333537078398024
4,mismatched,2,0.24395328382082695,0.06254940540500703,0.015259132849591647
4,mismatched,3,0.24900841162959747,0.015193744625479013,0.003783370215896262
4,mismatched,4,0.2655075239610298,0.0037564277458725197,0.000997359829745125
4,mismatched,5,0.18195405840932544,0.0007172518958986598,0.00013050689336054414
4,mismatched,6,0.19321707513473585,0.00019821816681153177,3.829913442989334e-05
4,mismatched,7,0.07475155308917024,6.324429188200319e-05,4.72760904220454e-06
5,mismatched,1,0.2506504692500918,0.2513622589196699,0.06300406814997835
5,mismatched,2,0.25794241504671045,0.06461293588568043,0.016666416725610672
5,mismatched,3,0.24612673316725195,0.01622727933573112,0.003993967251095955
5,mismatched,4,0.23293671077762887,0.004181153209475021,0.0009739440758724376
5,mismatched,5,0.2389377014707775,0.001203375941285853,0.00028753188141607505
5,mismatched,6,0.1385065226358509,0.0003448723647891519,4.776707200014809e-05
5,mismatched,7,0.07928329761566341,8.859951481387606e-05,7.024461701591914e-06
6,mismatched,1,0.25499288785803054,0.24726924796664607,0.06305189961749852
6,mismatched,2,0.2532479351778482,0.06197108938426693,0.01569405042728747
6,mismatched,3,0.24940736384044324,0.015080182224114684,0.0037611084947499554
6,mismatched,4,0.23101918180684175,0.0036913790974986266,0.0008527793788430107
6,mismatched,5,0.19665298749802235,0.0009811804441799622,0.00019295206562262613
6,mismatched,6,0.1719043525506026,0.00021332116416907535,3.66708366118257e-05
6,mismatched,7,0.048407155591394975,5.709731597006988e-05,2.7639186580142137e-06
7,mismatched,1,0.25031846532746604,0.2502893954966499,0.06265205736846059
7,mismatched,2,0.25099637311433254,0.06243667001240499,0.015671377722450062
7,mismatched,3,0.2317914730621082,0.016293719710283955,0.003776745293307825
7,mismatched,4,0.23112882239307864,0.004281946476106651,0.000989681246572723
7,mismatched,5,0.2997185123656881,0.001050352187678078,0.00031480999515091956
7,mismatched,6,0.1957543953455995,0.0003344090012316749,6.546203183423236e-05
7,mismatched,7,0.34018173659286466,0.00010880985144603273,3.701512422332304e-05
8,mismatched,1,0.25181169748664417,0.24822916554610613,0.0625070075418582
8,mismatched,2,0.24192668069521844,0.06291497224590151,0.015220810401482744
8,mismatched,3,0.2664167069630916,0.01581417553260607,0.004213160568733204
8,mismatched,4,0.2498227260430016,0.004369439504118487,0.0010915852881988614
8,mismatched,5,0.2159650933507567,0.000977398288265089,0.00021108391256603978
8,mismatched,6,0.0993770698523348,0.0002683942587321824,2.6672234997993712e-05
8,mismatched,7,0.5185940009060956,4.093267552890668e-05,2.1227439970326747e-05
9,mismatched,1,0.24614645966510934,0.2474012622309752,0.060896944814833875
9,mismatched,2,0.24091739345272145,0.061677318119574304,0.014859138716522148
9,mismatched,3,0.25578038390200725,0.01553489392696225,0.003973521132515365
9,mismatched,4,0.2755399427825314,0.0040736606054501264,0.00112245621014118
9,mismatched,5,0.27199965447498115,0.0009921502782625677,0.0002698645328746748
9,mismatched,6,0.2801959487896295,0.00028021752567291983,7.851581547340613e-05
9,mismatched,7,0.04265027657029141,2.154737625442341e-05,9.190015566152883e-07
10,mismatched,1,0.2534407623863948,0.2517911454254754,0.0638141398587761
10,mismatched,2,0.2543774103466083,0.06421646550837998,0.016335218197633995
10,mismatched,3,0.253106801580014,0.016170837039330366,0.0040929488418965316
10,mismatched,4,0.23464274352343478,0.003934950512807796,0.0009233075839541678
10,mismatched,5,0.2588991898402517,0.0010827080961302187,0.000280312248921595
10,mismatched,6,0.2691476082159631,0.00024105293318284362,6.487882041960473e-05
10,mismatched,7,0.20159412811570884,5.727289346241239e-05,1.1545879022218906e-05
11,mismatched,1,0.24788085705671917,0.2524319077086862,0.06257303763129177
11,mismatched,2,0.2438848907228104,0.06248510459620894,0.015239172906249794
11,mismatched,3,0.23843376023603036,0.01595001455715938,0.0038030219466829336
11,mismatched,4,0.25535423894507897,0.0038006945819242816,0.00097052347242996
11,mismatched,5,0.18454111746921675,0.0011847322845412692,0.0002186318196911039
11,mismatched,6,0.2049371562676705,0.000258611557828471,5.299911723931906e-05
11,mismatched,7,0.02834696590271833,3.220241627375284e-05,9.128407960972136e-07
12,mismatched,1,0.249592023657285,0.24859002199839608,0.06204608665158867
12,mismatched,2,0.2531595570581829,0.06110525074955704,0.015469378213687058
12,mismatched,3,0.2479634004565051,0.014639057772242572,0.0036299505446844987
12,mismatched,4,0.25474845537123747,0.003716366904472375,0.0009467387285071248
12,mismatched,5,0.2375306089019742,0.0009073870799779539,0.00021553220561694775
12,mismatched,6,0.2511139406920297,0.00017637562636618764,4.429037857883843e-05
12,mismatched,7,0.20940448438672096,3.1858107386811336e-05,6.671230550872014e-06
13,mismatched,1,0.24958792281002048,0.24768199640998484,0.06181843500140707
13,mismatched,2,0.24776848324842393,0.06148918228996859,0.015235081432171367
13,mismatched,3,0.22697477725068826,0.01541725563782502,0.0034993281642122518
13,mismatched,4,0.19485358517878104,0.003641183309221621,0.0007094976220949709
13,mismatched,5,0.13837006934553875,0.0008812793397268927,0.00012194268335080074
13,mismatched,6,0.15323447725930003,0.00025051724812894677,3.8387879561477515e-05
13,mismatched,7,0.08584208332225357,0.00010183038795530181,8.741332647596426e-06
14,mismatched,1,0.25191822526176777,0.2511869095658307,0.06327856046681223
14,mismatched,2,0.24888893560948389,0.06141939152831936,0.015286606983265557
14,mismatched,3,0.22754249106956237,0.014727079998451482,0.003351036469028377
14,mismatched,4,0.277673449309277,0.0035477804639514844,0.0009851244388174758
14,mismatched,5,0.33587638648800394,0.0008468183215802152,0.00028442627786419916
14,mismatched,6,0.16294056391942735,0.00011026949399345633,1.796737353440368e-05
14,mismatched,7,0.011189849992729994,2.3756395798156644e-05,2.6583050534929397e-07
15,mismatched,1,0.2517694074159831,0.25100670485651133,0.06319580933916243
15,mismatched,2,0.24616376739067175,0.06206968032520559,0.015279306349587263
15,mismatched,3,0.2629009973397972,0.015438335496739636,0.004058753799359244
15,mismatched,4,0.2712100059671962,0.003799834461518929,0.0010305531269829064
15,mismatched,5,0.2653991565089049,0.0011162597397383403,0.00029625439337140525
15,mismatched,6,0.39005204203019633,0.00027777483651057885,0.00010834664220555522
15,mismatched,7,0.01986370706601938,3.156111215801609e-05,6.269206865846143e-07
16,mismatched,1,0.24852586889206957,0.2501423858764886,0.06216685379668969
16,mismatched,2,0.23951257249198027,0.06334846900170747,0.015172754774027426
16,mismatched,3,0.203738218844582,0.015816273162583373,0.0032223793229041
16,mismatched,4,0.212669113032539,0.0040802426953567335,0.0008677415949790128
16,mismatched,5,0.22909162396779487,0.0009579496875018609,0.00021945824958924292
16,mismatched,6,0.22147649120202595,0.00022095372220369653,4.893605511170188e-05
16,mismatched,7,0.17381066416627375,8.765229262414309e-05,1.5234903196698887e-05
17,mismatched,1,0.2485498247192604,0.24936955681069417,0.06198075963561769
17,mismatched,2,0.25293125403260314,0.06388081748342635,0.016157455274710866
17,mismatched,3,0.25816317210103823,0.015851653728720203,0.004092313209653658
