accepted,angular_value,degeneracy,delta_boundary_abs,delta_boundary_log,delta_boundary_rel,delta_max_step_abs,delta_max_step_log,delta_max_step_rel,delta_tolerance_abs,delta_tolerance_log,delta_tolerance_rel,dirac_partner_accepted,dirac_partner_delta_abs,dirac_partner_delta_log,dirac_partner_delta_rel,dirac_partner_gamma,field_label,final_a_in_abs2,final_a_out_abs2,final_flux_balance_residual,final_left_potential_ratio,final_max_step,final_nfev,final_right_potential_ratio,final_rstar_max,final_rstar_min,final_success,final_wronskian_residual,gamma,gamma_base,gamma_extended,included,label,low_frequency_power,mode_label,mode_slug,multipole,omega,physical_dof,reused_lowest_mode,species,spin,statistics,truncation_sentinel
True,3.0,7,1.6902104987519894e-13,0.0003038198467207492,0.00030377369830442635,8.459059136696968e-21,1.5203061032425072e-11,1.520307488343994e-11,2.837165394559412e-19,5.099105583518088e-10,5.099105852454611e-10,,,,,,real scalar $s=0$,1797253646.9790332,1797253645.9790602,1.500060474866919e-14,3.258289966372573e-11,0.6163438501997913,7814,0.0009866163117388947,351.5695067264574,-28.0,True,2.6941299438476562e-05,5.56404490640973e-10,5.562354698832734e-10,5.564044909331486e-10,False,,8,$\ell=3$,l3,,0.31857142857142856,1,False,scalar,0.0,bose,True
True,3.0,7,9.410550761664228e-13,0.00036909587952526653,0.00036902777214688535,3.992966252915975e-20,1.5658141450225945e-11,1.56581211651707e-11,8.312317296030061e-19,3.259613690607689e-10,3.259613609043985e-10,,,,,,real scalar $s=0$,392142587.0738557,392142586.0738533,6.07888326087917e-15,2.443683691020705e-11,0.5337657421147707,7826,0.0009904095734859142,304.4660194174757,-28.0,True,2.384185791015625e-06,2.5500928309315743e-09,2.5491517767265693e-09,2.5500928318027357e-09,False,,8,$\ell=3$,l3,,0.3678571428571429,1,False,scalar,0.0,bose,True
True,3.0,7,4.298429172781246e-12,0.00041778794273933487,0.00041770068170600774,2.0467260768644585e-19,1.9889090374845153e-11,1.988910002252247e-11,4.6407049208266495e-18,4.5096137945187296e-10,4.509613933620969e-10,,,,,,real scalar $s=0$,97175192.35887273,97175191.35887213,6.14320205218829e-15,1.9003506959296026e-11,0.4707009540909365,7850,0.0009941004050679954,268.4931506849315,-28.0,True,5.960464477539062e-07,1.0290692261322737e-08,1.0286393836995334e-08,1.0290692266168115e-08,False,,8,$\ell=3$,l3,,0.41714285714285715,1,False,scalar,0.0,bose,True
True,3.0,7,1.7015979755400925e-11,0.00045173102697717725,0.0004516290121127363,6.546902937785699e-19,1.7376433625466683e-11,1.7376438786909335e-11,1.8885823786341205e-17,5.01257369071203e-10,5.012574099268802e-10,,,,,,real scalar $s=0$,26541463.883053098,26541462.8830535,1.5127523088083027e-14,1.5199632440942068e-11,0.4209637935514654,7898,0.000997701284667765,240.12251148545178,-28.0,True,4.023313522338867e-07,3.7676896964168836e-08,3.765988100395395e-08,3.767689698370935e-08,False,,8,$\ell=3$,l3,,0.4664285714285714,1,False,scalar,0.0,bose,True
True,3.0,7,6.032112431186721e-11,0.0004722762306791558,0.0004721647260531909,2.8770797542472396e-18,2.2520429965565036e-11,2.2520395458379667e-11,6.171932039948061e-17,4.831091083902356e-10,4.831091320172347e-10,,,,,,real scalar $s=0$,7827518.658505841,7827517.658505792,6.290145149206953e-15,1.2433261081310125e-11,0.38073318170236414,7922,0.0010012219651905877,217.17451523545708,-28.0,True,4.936009645462036e-08,1.277544064252522e-07,1.2769408536553672e-07,1.277544064898486e-07,False,,8,$\ell=3$,l3,,0.5157142857142857,1,False,scalar,0.0,bose,True
True,3.0,7,1.9546981654520404e-10,0.0004802384605386828,0.0004801231647931227,9.455428790199755e-18,2.322486647470581e-11,2.3224917664855196e-11,2.3364932687932965e-16,5.739017041021333e-10,5.739016706302782e-10,,,,,,real scalar $s=0$,2456252.189105064,2456251.1891050753,4.4946716496899e-15,1.0358729239835737e-11,0.34752131123780894,7970,0.0010046702698557237,198.2300884955752,-28.0,True,1.1175870895385742e-08,4.0712431908889214e-07,4.069288495154517e-07,4.071243193319969e-07,False,,8,$\ell=3$,l3,,0.5650000000000001,1,False,scalar,0.0,bose,True
True,3.0,7,5.864870447799279e-10,0.0004759022991568172,0.00047578907587495384,2.980603062269476e-17,2.41802133874184e-11,2.418021658226723e-11,6.32137723920569e-16,5.128233394807049e-10,5.128233030325885e-10,,,,,,real scalar $s=0$,811252.4907578955,811251.4907579008,6.466960603498549e-15,8.76319641631918e-12,0.31963878742919405,8018,0.001008052606270823,182.32558139534882,-28.0,True,5.238689482212067e-09,1.232661854838524e-06,1.2320753684556879e-06,1.2326618555004678e-06,False,,8,$\ell=3$,l3,,0.6142857142857143,1,False,scalar,0.0,bose,True
True,3.0,7,1.6408968407795424e-09,0.0004590614818516278,0.0004589561295046216,8.24611985140479e-17,2.3064217203038833e-11,2.3064260691939726e-11,1.8910133367229607e-15,5.289132466734657e-10,5.289132992977666e-10,,,,,,real scalar $s=0$,279698.344282621,279697.34428261867,8.275314535997804e-15,7.509793937379181e-12,0.2958981239925801,8078,0.0010113743133230322,168.78363832077503,-28.0,True,2.3283064365386963e-09,3.5752803705893613e-06,3.5736394757220563e-06,3.575280372562836e-06,False,,8,$\ell=3$,l3,,0.6635714285714286,1,False,scalar,0.0,bose,True
True,3.0,7,4.288467067263619e-09,0.00042902494335831645,0.00042893292550807,2.370726634752171e-16,2.3712032337922762e-11,2.3712032646504665e-11,4.2120847825247165e-15,4.212931115964807e-10,4.21293161383461e-10,,,,,,real scalar $s=0$,100020.10480210195,100019.10480210258,6.27994631665664e-15,6.50726309282861e-12,0.27544023766443576,8126,0.0010146399036817836,157.11422845691382,-28.0,True,6.257323548197746e-10,9.997989923911624e-06,9.993701461293518e-06,9.997989928360782e-06,False,,8,$\ell=3$,l3,,0.7128571428571429,1,False,scalar,0.0,bose,True
True,3.0,7,1.0419946018119808e-08,0.0003846693161247831,0.0003845953405032379,6.2064136924396e-16,2.290756473426062e-11,2.2907583045026874e-11,8.82256304146102e-15,3.2563662882596023e-10,3.2563668095223426e-10,,,,,,real scalar $s=0$,36909.53291259324,36908.532912593466,6.16111437042044e-15,5.692861388656076e-12,0.25762826353243384,8186,0.0010178532383872455,146.95407685098405,-28.0,True,2.255546860396862e-10,2.7093271604605105e-05,2.708285166803019e-05,2.709327161404831e-05,False,,8,$\ell=3$,l3,,0.7621428571428571,1,False,scalar,0.0,bose,True
True,3.0,7,7.979804274212956e-08,0.0011174756847983592,0.0011181002936497724,1.5159856876778566e-15,2.124145304116887e-11,2.1241423778262314e-11,1.4975759347890527e-14,2.0983470518912653e-10,2.0983473214518426e-10,,,,,,real scalar $s=0$,14011.625539024264,14010.625539024322,4.197000819800012e-15,5.022301556540792e-12,0.2419800679481575,8354,0.0009917499639747701,140.0,-28.0,True,5.820766091346741e-11,7.13693066671576e-05,7.144910472639147e-05,7.136930668364934e-05,False,,8,$\ell=3$,l3,,0.8114285714285714,1,False,scalar,0.0,bose,True
True,3.0,7,8.071611214100719e-09,4.3921908960781976e-05,4.392287356513531e-05,3.283045493449044e-15,1.7865153800915288e-11,1.7865180605507577e-11,9.368010924284964e-14,5.097742229643153e-10,5.097742550649076e-10,,,,,,real scalar $s=0$,5441.648810884765,5440.648810884774,1.6159762330353322e-15,4.463600881189833e-12,0.22812394787477752,8858,0.0008814237781784647,140.0,-28.0,True,9.094947017729282e-12,0.00018376783117641298,0.00018377590288459023,0.00018376783127337613,False,,8,$\ell=3$,l3,,0.8607142857142857,1,False,scalar,0.0,bose,True
True,3.0,7,2.634822382652918e-07,0.0005688706686878623,0.0005687088930723963,8.411348874359792e-15,1.8155366099557532e-11,1.8155337297409934e-11,5.010241353742284e-13,1.0814272816424988e-09,1.081427284462105e-09,,,,,,real scalar $s=0$,2158.4335126976625,2157.433512697656,2.9069628648681345e-15,3.993195678766531e-12,0.21576872620809018,9362,0.0007885332304276478,140.0,-28.0,True,6.366462912410498e-12,0.00046329895923000923,0.0004630354775011794,0.0004632989597394447,False,,8,$\ell=3$,l3,,0.91,1,False,scalar,0.0,bose,True
True,3.0,7,3.116990082135257e-07,0.0002721414424628299,0.0002721784767011139,2.4760141853485962e-14,2.1620816248691416e-11,2.162078644783082e-11,1.6437675873226532e-12,1.4353531706843826e-09,1.4353531650048119e-09,,,,,,real scalar $s=0$,873.2093126028213,872.2093126028263,5.67774993687209e-15,3.593415387090097e-12,0.20468306566575345,9866,0.000709588928616147,140.0,-28.0,True,5.002220859751105e-12,0.0011452007961518951,0.0011455124968286364,0.0011452007978204229,False,,8,$\ell=3$,l3,,0.9592857142857143,1,False,scalar,0.0,bose,True
True,3.0,7,1.3865228242343486e-06,0.0004989295553883329,0.0004988051115666632,6.919161424367992e-14,2.4891866346220586e-11,2.4891859159516377e-11,4.56626923772685e-12,1.6427269558142662e-09,1.6427269690461242e-09,,,,,,real scalar $s=0$,359.75254272652035,358.7525427265244,1.1244911252150658e-14,3.250798532564695e-12,0.19468084786763942,10370,0.0006419326460717047,140.0,-28.0,True,4.035882739117369e-12,0.0027796884837036112,0.0027783019655148377,0.002779688488339072,False,,8,$\ell=3$,l3,,1.0085714285714287,1,False,scalar,0.0,bose,True
True,3.0,7,5.2280373503141644e-06,0.0007879216870185107,0.0007882321802660514,1.691502840572845e-13,2.5502822076687207e-11,2.5502820324549362e-11,1.1718395351301147e-11,1.7667847200873014e-09,1.7667846838203257e-09,,,,,,real scalar $s=0$,150.7701891645217,149.77018916452423,1.6786919077027562e-14,2.954944520992972e-12,0.18561063956050433,10874,0.0005835105855851294,140.0,-28.0,True,2.5295321393059567e-12,0.006632610899683833,0.006637838948921693,0.006632610911571379,False,,8,$\ell=3$,l3,,1.0578571428571428,1,False,scalar,0.0,bose,True
True,3.0,7,4.042780667019852e-06,0.00026021961351525066,0.00026018575981608653,4.2668299449211133e-13,2.7460478336060586e-11,2.7460514993599552e-11,2.8711191410457637e-11,1.8477982494521265e-09,1.8477982773826138e-09,,,,,,real scalar $s=0$,64.35811913780701,63.358119137809204,3.410986770813196e-14,2.6977149092652095e-12,0.17734797238006897,11390,0.000532715655154874,140.0,-28.0,True,2.1955770534987096e-12,0.015538055079868744,0.015534012328339598,0.015538055109006618,False,,8,$\ell=3$,l3,,1.1071428571428572,1,False,scalar,0.0,bose,True
True,3.0,7,1.2330132425200646e-05,0.00034704204638661833,0.00034698183493529034,9.7891833528152e-13,2.7547741865798524e-11,2.7547707397980703e-11,6.806090413480348e-11,1.915299587431738e-09,1.915299575840906e-09,,,,,,real scalar $s=0$,28.140965803913005,27.140965803916863,1.3714029911682246e-13,2.4726676726495106e-12,0.1697895967814125,11894,0.0004882757531908893,140.0,-28.0,True,3.858247055177344e-12,0.03553538307704243,0.035523053013657054,0.035535383146082254,False,,8,$\ell=3$,l3,,1.1564285714285716,1,False,scalar,0.0,bose,True
True,3.0,7,2.6509182942183185e-05,0.00033831466313388845,0.00033837189867119667,2.195910120406097e-12,2.80293566138943e-11,2.8029316421168956e-11,1.5464274305543313e-10,1.9739107035063298e-09,1.973910651924435e-09,,,,,,real scalar $s=0$,12.764327720291849,11.764327720295661,2.9869162698759055e-13,2.2746499087192233e-12,0.16284914525421024,12398,0.0004491733400774301,140.0,-28.0,True,3.8120617773529375e-12,0.07834333479312576,0.0783698441329066,0.07834333494996441,False,,8,$\ell=3$,l3,,1.2057142857142857,1,False,scalar,0.0,bose,True
True,3.0,7,3.045621550212818e-05,0.00018739642107688592,0.00018737886384972513,4.4811099275676725e-12,2.756961325938424e-11,2.756958713254053e-11,3.298083750546965e-10,2.029113545914138e-09,2.029113518767778e-09,,,,,,real scalar $s=0$,6.152401431380459,5.152401431384503,6.572797861537083e-13,2.099500224813298e-12,0.15645381740985026,12902,0.00041458666885740565,140.0,-28.0,True,4.04387634489467e-12,0.16253815866101942,0.16250770277980678,0.1625381589953089,False,,8,$\ell=3$,l3,,1.255,1,False,scalar,0.0,bose,True
True,3.0,7,6.157149427610253e-05,0.00020175823193246912,0.00020177858692060335,7.578326854940087e-12,2.4835244971963298e-11,2.4835260244865794e-11,6.384547890370129e-10,2.0923075516283293e-09,2.0923075955715635e-09,,,,,,real scalar $s=0$,3.2771429261693066,2.2771429261734957,1.2783107905534052e-12,1.9438283062079045e-12,0.15054181664244629,13406,0.0003838462567314719,140.0,-28.0,True,4.189093516515641e-12,0.30514384710370646,0.3052054192440157,0.30514384774973957,False,,8,$\ell=3$,l3,,1.3042857142857143,1,False,scalar,0.0,bose,True
True,3.0,7,4.310976072541273e-05,8.687983849505066e-05,8.687606474137804e-05,1.1678102929124634e-11,2.3534063587071143e-11,2.3534058390842418e-11,1.0742561284970975e-09,2.164872727873013e-09,2.164872720184704e-09,,,,,,real scalar $s=0$,2.0152295739875346,1.0152295739918453,2.1391222126965204e-12,1.804849609654532e-12,0.1450603468016395,13910,0.0003564022421201704,140.0,-28.0,True,4.310773960014558e-12,0.49622137989038145,0.49617827121559027,0.4962213809763157,False,,8,$\ell=3$,l3,,1.3535714285714286,1,False,scalar,0.0,bose,True
True,3.0,7,0.00010029837032943245,0.00014610027530827664,0.00014608960351366018,1.6431744853662167e-11,2.393363285364322e-11,2.3933659967002532e-11,1.5389908236684846e-09,2.2416172276862214e-09,2.241617271571101e-09,,,,,,real scalar $s=0$,1.4565501217400174,0.4565501217444647,3.0533353623241055e-12,1.6802599721436122e-12,0.13996403115534975,14426,0.00033179962375446044,140.0,-28.0,True,4.447331392043452e-12,0.6865537856022315,0.6864534887873246,0.686553787157654,False,,8,$\ell=3$,l3,,1.4028571428571428,1,False,scalar,0.0,bose,True
True,3.0,7,0.00015657736241414533,0.0001889509122794959,0.00018896876507000894,2.0357604491039183e-11,2.4569013490651607e-11,2.4569013816187555e-11,1.9196805256527227e-09,2.316807859356453e-09,2.316807823739204e-09,,,,,,real scalar $s=0$,1.2068715563760024,0.20687155638060029,3.809841331303687e-12,1.5681394882882188e-12,0.1352136533148583,14930,0.0003096592794177878,140.0,-28.0,True,4.597877634182623e-12,0.8285885889984872,0.8287451683009395,0.8285885909385253,False,,8,$\ell=3$,l3,,1.4521428571428572,1,False,scalar,0.0,bose,True
True,3.0,7,4.838463919132341e-05,5.294970530879699e-05,5.2948303625906835e-05,2.288980116560424e-11,2.504874085960404e-11,2.5048779164408596e-11,2.1875006250837714e-09,2.3938268063136657e-09,2.3938268263363794e-09,,,,,,real scalar $s=0$,1.0943205221917167,0.09432052219645698,4.331757175179973e-12,1.4668781011219586e-12,0.13077514614134486,15434,0.00028966327241908735,140.0,-28.0,True,4.740208225939568e-12,0.9138090529429069,0.913760670514106,0.9138090551532974,False,,8,$\ell=3$,l3,,1.5014285714285713,1,False,scalar,0.0,bose,True
True,3.0,7,3.1989602139681494e-05,3.337453153213955e-05,3.33739746920201e-05,2.4484414495873352e-11,2.554401135090185e-11,2.5543994769493662e-11,2.36950881138398e-09,2.472051011395322e-09,2.4720509732614933e-09,,,,,,real scalar $s=0$,1.0432757039707399,0.04327570397563171,4.688915922201886e-12,1.375117476384014e-12,0.12661877346343017,15938,0.0002715433735532694,140.0,-28.0,True,4.891864691103365e-12,0.9585193982702451,0.9584874110620987,0.9585194006642384,False,,8,$\ell=3$,l3,,1.5507142857142857,1,False,scalar,0.0,bose,True
True,3.0,7,2.383206152944961e-05,2.4308427332901167e-05,2.4308722847729212e-05,2.5507596035367897e-11,2.6017743515521618e-11,2.6017769456049005e-11,2.5000909120720394e-09,2.550094805241136e-09,2.5500948376029678e-09,,,,,,real scalar $s=0$,1.0200008428851437,0.02000084289019039,4.94770890924201e-12,1.2917052115572514e-12,0.1227184630308513,16442,0.00025507201879575587,140.0,-28.0,True,5.046740803038574e-12,0.9803913467085282,0.9804151812956562,0.9803913492341267,False,,8,$\ell=3$,l3,,1.6,1,False,scalar,0.0,bose,True
True,0.5,2,1.0140995751798353e-08,0.0003918259610358694,0.0003919027352160025,2.9447608631064104e-16,1.1380119069379996e-11,1.13801431837084e-11,2.3556091295227552e-14,9.103343638608066e-10,9.103343335845933e-10,True,1.33296451085746e-09,5.151160655375276e-05,5.1510279853692256e-05,2.5877640631026644e-05,Weyl $s=1/2$,38645.38994077623,38644.38994077623,3.215337067777324e-17,0.002521740856501237,19.634954084936208,7718,7.1352079010519446e-09,11200.0,-28.0,True,0.0,2.5876307666515787e-05,2.5886448686118152e-05,2.5876307690366354e-05,True,"$s=1/2,j=1/2$",2,$j=1-1/2$,k1,lambda=1,0.01,1,True,weyl,0.5,fermi,False
True,0.5,2,1.3835193483282963e-08,0.0003874846266848095,0.0003875597089756758,4.0773455575390805e-16,1.1421752432803913e-11,1.142170407361835e-11,3.8791872817266204e-14,1.0866610950308603e-09,1.08666112677404e-09,True,1.8631857775301924e-09,5.2191311612744033e-05,5.2189949669982794e-05,3.5700087647369574e-05,Weyl $s=1/2$,28012.597687481815,28011.59768748181,1.0785778737157359e-16,0.0018397123718780102,16.77083271996194,7706,8.356830885542639e-09,9566.272762902872,-28.0,True,3.637978807091713e-12,3.569822446159204e-05,3.5712059694274934e-05,3.569822450079165e-05,True,"$s=1/2,j=1/2$",2,$j=1-1/2$,k1,lambda=1,0.011707799137227793,1,True,weyl,0.5,fermi,False
True,0.5,2,1.8820099257599548e-08,0.00038158044255548506,0.0003816532540177431,5.630668457531907e-16,1.141842176373e-11,1.141844636257361e-11,4.910042641567691e-14,9.957087381790053e-10,9.957087504538482e-10,True,2.610625311874658e-09,5.293953334910874e-05,5.293813207679406e-05,4.931464729597157e-05,Weyl $s=1/2$,20279.024504274686,20278.024504274686,3.036443709317216e-17,0.0013421448926900688,14.324496451801094,7718,9.788141047558587e-09,8170.85487270155,-28.0,True,0.0,4.93120366706597e-05,4.933085681958079e-05,4.931203672032319e-05,True,"$s=1/2,j=1/2$",2,$j=1-1/2$,k1,lambda=1,0.013707256063767185,1,True,weyl,0.5,fermi,False
True,0.5,2,2.5492005222710074e-08,0.00037357331176241274,0.00037364309936817764,7.784436073174361e-16,1.1409873046440288e-11,1.1409854955714225e-11,7.338148643419584e-14,1.0755719654043108e-09,1.0755719602273774e-09,True,3.667874290153462e-09,5.375956375854208e-05,5.375811873903986e-05,6.822921590613257e-05,Weyl $s=1/2$,14657.265919407158,14656.265919407162,3.005137371586697e-16,0.0009791492085989423,12.235003593675328,7694,1.1465311543424807e-08,6978.984501639025,-28.0,True,3.637978807091713e-12,6.822554803184242e-05,6.825104011122506e-05,6.822554810600235e-05,True,"$s=1/2,j=1/2$",2,$j=1-1/2$,k1,lambda=1,0.016048180071713387,1,True,weyl,0.5,fermi,False
True,0.5,2,3.4314878026857516e-08,0.00036275820406391407,0.00036282400917987266,1.081545877162915e-15,1.1435630220611886e-11,1.1435588113035966e-11,1.036706798965975e-13,1.0961487279427544e-09,1.096148780859629e-09,True,5.169137622240282e-09,5.4653727281717096e-05,5.465223379401217e-05,9.458236678345296e-05,Weyl $s=1/2$,10573.373126837232,10572.37312683722,1.21925310559573e-15,0.0007143291144805835,10.450301931445988,7670,1.343081684291341e-08,5960.970477745597,-28.0,True,1.2732925824820995e-11,9.457719764583072e-05,9.46115126286098e-05,9.457719775058294e-05,True,"$s=1/2,j=1/2$",2,$j=1-1/2$,k1,lambda=1,0.018788886879768225,1,True,weyl,0.5,fermi,False
True,0.5,2,4.5773397391488894e-08,0.0003482315499367438,0.0003482921899237208,1.5014573785665508e-15,1.1424639012667973e-11,1.1424668219084599e-11,1.2760024157079664e-13,9.70916902903235e-10,9.709169540417842e-10,True,7.31031258918431e-09,5.562300626364186e-05,5.56214593328701e-05,0.00013142971574038156,Weyl $s=1/2$,7609.052632577416,7608.052632577431,1.9406676786404287e-15,0.0005211321005148446,8.925932029544915,7670,1.5734550771033707e-08,5091.452635868379,-28.0,True,1.4551915228366852e-11,0.00013142240542779237,0.00013146817895428556,0.00013142240555689407,True,"$s=1/2,j=1/2$",2,$j=1-1/2$,k1,lambda=1,0.021997651360042104,1,True,weyl,0.5,fermi,False
True,0.5,2,6.024774638348999e-08,0.0003288690350610938,0.00032892311866679634,2.0935130799065726e-15,1.1429523993976378e-11,1.1429553677070019e-11,1.404503412443664e-13,7.667899651506679e-10,7.667899138642716e-10,True,1.0379711801384358e-08,5.666652529029282e-05,5.6664919773113316e-05,0.00018317703162635344,Weyl $s=1/2$,5459.509083927045,5458.509083927043,3.1574677768209103e-16,0.00038018703239400977,7.62391968372838,7646,1.8435149600664756e-08,4348.770060189079,-28.0,True,1.8189894035458565e-12,0.00018316665191455206,0.0001832268998034794,0.00018316665205709591,True,"$s=1/2,j=1/2$",2,$j=1-1/2$,k1,lambda=1,0.025754408361413884,1,True,weyl,0.5,fermi,False
